author;author_type;link;city;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price_per_m2;price;year_of_construction;living_meters;kitchen_meters;phone;district;street;underground;residential_complex
АЛЕФ-недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/285343204/;Sankt-Peterburg;sale;flat;25;28;1;20.0;220000;4400000;2017;15.0;3.0;+79692007261;Vyborgskij;Valerija Gavrilina;Parnas;Severnaja dolina
Зеленые крыши;real_estate_agent;https://spb.cian.ru/sale/flat/281290464/;Sankt-Peterburg;sale;flat;9;29;-1;25.1;175298;4400000;2022;16.0;1.0;+79095854850;Moskovskij;Gagarinskoe;Kupchino;Invest-otel' IN2IT
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/282889884/;Sankt-Peterburg;sale;flat;16;22;1;26.7;165200;4410840;2023;12.0;5.0;+78126029079;Krasnogvardejskij;Charushinskaja;Grazhdanskij prospekt;Tsvetnoj Gorod
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/280015498/;Sankt-Peterburg;sale;flat;11;12;1;23.5;187234;4400000;2018;15.0;3.0;+79811782697;Krasnosel'skij;Sosnovaja poljana;Prospekt Veteranov;Solnechnyj gorod
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/282699842/;Sankt-Peterburg;sale;flat;12;13;1;21.2;207547;4400000;2022;15.0;-1;+79675375848;Primorskij;Planernaja;;FoRest Akvilon
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/275988178/;Sankt-Peterburg;sale;flat;3;13;1;23.8;186932;4449000;2016;15.0;3.0;+79110115921;Krasnosel'skij;Sosnovaja poljana;Prospekt Veteranov;Solnechnyj gorod
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/283983723/;Sankt-Peterburg;sale;flat;3;8;1;28.6;153846;4400000;2019;15.0;5.0;+79119375562;Krasnosel'skij;Sosnovaja poljana;Prospekt Veteranov;Anglijskaja milja
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/281102990/;Sankt-Peterburg;sale;flat;1;25;1;25.0;176000;4400000;2018;13.0;5.0;+79819112532;Primorskij;Verhne-Kamenskaja;Komendantskij prospekt;Chistoe nebo
Эксклюзив;real_estate_agent;https://spb.cian.ru/sale/flat/284728442/;Sankt-Peterburg;sale;flat;8;12;1;24.6;178861;4400000;2020;14.0;5.0;+79117607201;Krasnosel'skij;Sosnovaja poljana;Prospekt Veteranov;Solnechnyj gorod
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/276967617/;Sankt-Peterburg;sale;flat;21;24;1;20.9;210526;4400000;2022;13.0;1.0;+79675375848;Primorskij;Kolomjagi;Prospekt Prosveschenija;
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/279054866/;Sankt-Peterburg;sale;flat;1;5;1;25.3;175849;4449000;2021;16.0;2.0;+79681875699;Moskovskij;Pulkovskij meridian;Zvezdnaja;Zelenyj kvartal
Алмаз Басыров;realtor;https://spb.cian.ru/sale/flat/275152158/;Sankt-Peterburg;sale;flat;16;22;-1;24.0;183333;4400000;2020;10.0;6.0;+79817808894;Moskovskij;Zvezdnoe;Zvezdnaja;Invest-otel' Salut!
Зеленая улица;real_estate_agent;https://spb.cian.ru/sale/flat/285628798/;Sankt-Peterburg;sale;flat;15;16;1;22.2;198198;4400000;2017;15.0;-1;+79818179179;Nevskij;Krylenko;Ulitsa Dybenko;O Junost'
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/285762986/;Sankt-Peterburg;sale;flat;7;12;1;24.2;184710;4470000;2017;15.0;3.0;+79111860343;Krasnosel'skij;Sosnovaja poljana;Prospekt Veteranov;Solnechnyj gorod
АЛЕКСАНДР-НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/275037506/;Sankt-Peterburg;sale;flat;10;14;1;23.45;191471;4490000;2022;14.0;1.0;+79110017931;Primorskij;Planernaja;Komendantskij prospekt;FoRest Akvilon
Самолет;developer;https://spb.cian.ru/sale/flat/284764732/;Sankt-Peterburg;sale;flat;4;16;1;21.5;207322;4457426;2024;10.0;5.0;+78122134002;Nevskij;Rybatskoe;Rybatskoe;Zhivi v Rybatskom ZhK
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/280618608/;Sankt-Peterburg;sale;flat;7;23;1;24.6;182886;4499000;2017;15.0;4.0;+79681927639;Nevskij;Rusanovskaja;Proletarskaja;TsDS Prinevskij
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/281031327/;Sankt-Peterburg;sale;flat;11;13;1;21.33;210501;4490000;2022;13.0;3.0;+79052095850;Primorskij;Planernaja;Komendantskij prospekt;New Time
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/284035866/;Sankt-Peterburg;sale;flat;14;15;1;22.7;196035;4450000;1982;14.0;3.0;+79062418157;Vyborgskij;Pridorozhnaja alleja;Prospekt Prosveschenija;
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/281439482/;Sankt-Peterburg;sale;flat;14;24;1;26.0;171153;4450000;2020;15.0;6.0;+79062418157;Primorskij;Plesetskaja;Komendantskij prospekt;Polis na Komendantskom
АЛЕКСАНДР-НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/283793409/;Sankt-Peterburg;sale;flat;2;4;1;19.0;234210;4450000;1830;11.0;3.0;+79110017931;Tsentral'nyj;Vladimirskij;Vladimirskaja;
A20;real_estate_agent;https://spb.cian.ru/sale/flat/275284807/;Sankt-Peterburg;sale;flat;8;13;1;24.0;185416;4450000;2023;16.0;-1;+79675378049;Primorskij;Planernaja;Komendantskij prospekt;FoRest Akvilon
Петербургская недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/282969734/;Sankt-Peterburg;sale;flat;19;25;1;20.8;215865;4490000;2022;14.0;-1;+79052169201;Primorskij;Kolomjagi;Ozerki;Zapovednyj park
;;https://spb.cian.ru/sale/flat/284652254/;Sankt-Peterburg;sale;flat;15;18;-1;17.14;259626;4450000;2023;-1;-1;+78127200339;Frunzenskij;Salova;Buharestskaja;Dohodnye apartamenty VALO
Агентство недвижимости Романа Чиковани;real_estate_agent;https://spb.cian.ru/sale/flat/280314387/;Sankt-Peterburg;sale;flat;1;12;1;24.72;180016;4450000;2023;18.0;-1;+79119406740;Nevskij;Rybatskoe;Obuhovo;Zhivi v Rybatskom ZhK
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/279297796/;Sankt-Peterburg;sale;flat;11;12;1;23.3;192703;4490000;2022;15.0;3.0;+79681883665;Pushkinskij;prospekt Starorusskij;Kupchino;Shushary
АЛЕФ-недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/281637430/;Sankt-Peterburg;sale;flat;7;11;1;22.5;197777;4450000;2022;-1;-1;+79819686171;Pushkinskij;prospekt Starorusskij;Kupchino;AEROCITY
Travelto Development;real_estate_agent;https://spb.cian.ru/sale/flat/284058619/;Sankt-Peterburg;sale;flat;3;5;-1;17.5;256057;4481000;-1;-1;-1;+79052152586;Tsentral'nyj;Vladimirskij;Ligovskij prospekt;
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/284073865/;Sankt-Peterburg;sale;flat;1;5;1;24.8;179435;4450000;2022;17.0;2.0;+79817543109;Moskovskij;Pulkovskij meridian;Zvezdnaja;Zelenyj kvartal
Татьяна Лукина;realtor;https://spb.cian.ru/sale/flat/280906159/;Sankt-Peterburg;sale;flat;1;5;1;24.0;187083;4490000;2022;-1;-1;+79052298120;Krasnosel'skij;Vladimira Pchelintseva;Prospekt Veteranov;Solnechnyj gorod. Rezidentsii
ID 92132401;homeowner;https://spb.cian.ru/sale/flat/278922860/;Sankt-Peterburg;sale;flat;3;5;1;25.01;177928;4450000;2022;18.0;4.0;+79681865960;Moskovskij;Pulkovskij meridian;Moskovskaja;
ID 15137953;realtor;https://spb.cian.ru/sale/flat/282160569/;Sankt-Peterburg;sale;flat;14;21;-1;23.7;189451;4490000;2021;-1;-1;+79052628203;Moskovskij;Gagarinskoe;Kupchino;
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/278628577/;Sankt-Peterburg;sale;flat;7;25;1;24.6;182926;4500000;2020;16.0;3.0;+79062418157;Primorskij;Verhne-Kamenskaja;Pionerskaja;Chistoe nebo
Владис Северо-Запад;real_estate_agent;https://spb.cian.ru/sale/flat/282959011/;Sankt-Peterburg;sale;flat;10;18;1;27.4;164233;4500000;2023;18.0;3.0;+79117911458;Primorskij;Kolomjagi;Komendantskij prospekt;Chistoe nebo
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/285506999/;Sankt-Peterburg;sale;flat;1;13;1;23.9;188284;4500000;2016;13.0;5.0;+79818490085;Krasnosel'skij;Sosnovaja poljana;Prospekt Veteranov;Solnechnyj gorod
МК-Элит;real_estate_agent;https://spb.cian.ru/sale/flat/280575185/;Sankt-Peterburg;sale;flat;15;15;-1;26.64;168918;4500000;2023;17.0;-1;+79681896579;Nevskij;;Ulitsa Dybenko;WINGS apartamenty na Krylenko
ДомИн;real_estate_agent;https://spb.cian.ru/sale/flat/285592105/;Sankt-Peterburg;sale;flat;2;5;1;24.72;182241;4505000;2023;17.0;2.0;+79818778405;Moskovskij;Pulkovskij meridian;Zvezdnaja;Zelenyj kvartal
ДомИн;real_estate_agent;https://spb.cian.ru/sale/flat/285245203/;Sankt-Peterburg;sale;flat;5;16;1;23.5;191489;4500000;2006;15.0;3.0;+79119626906;Primorskij;Juntolovo;Komendantskij prospekt;
ДомИн;real_estate_agent;https://spb.cian.ru/sale/flat/285245369/;Sankt-Peterburg;sale;flat;14;24;1;26.8;167910;4500000;2021;18.0;3.0;+79119626906;Primorskij;Plesetskaja;Begovaja;Polis na Komendantskom
ЕОН Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/276509151/;Sankt-Peterburg;sale;flat;5;10;1;24.99;180072;4500000;2023;17.0;3.0;+79052281194;Primorskij;Kolomjagi;Komendantskij prospekt;Polis Primorskij
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/271535323/;Sankt-Peterburg;sale;flat;6;15;1;32.2;139751;4500000;2020;21.0;2.0;+79818205203;Vyborgskij;Tihookeanskaja;Ozerki;v Pargolovo
АЛЕКСАНДР-НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/284853393/;Sankt-Peterburg;sale;flat;12;16;-1;25.0;180000;4500000;2020;17.0;-1;+79110017931;Nevskij;Krylenko;Ulitsa Dybenko;WINGS apartamenty na Krylenko
АЛЕКСАНДР-НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/284608739/;Sankt-Peterburg;sale;flat;4;13;-1;27.0;166666;4500000;2022;17.0;-1;+79110017931;Kirovskij;Avtovo;Avtovo;
АЛЕКСАНДР-НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/285035094/;Sankt-Peterburg;sale;flat;11;12;1;24.4;184426;4500000;2018;17.0;2.0;+79110017931;Krasnosel'skij;Sosnovaja poljana;Prospekt Veteranov;Solnechnyj gorod
АЛЕКСАНДР-НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/282849459/;Sankt-Peterburg;sale;flat;2;5;1;14.5;310344;4500000;1848;6.0;3.0;+79110017931;Tsentral'nyj;Litejnyj;Dostoevskaja;
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/281685042/;Sankt-Peterburg;sale;flat;4;5;1;25.52;176332;4500000;-1;18.0;2.0;+79111860343;Moskovskij;Pulkovskij meridian;Moskovskaja;Zelenyj kvartal
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/284890804/;Sankt-Peterburg;sale;flat;8;12;1;24.4;184426;4500000;2021;15.0;4.0;+79675385873;Krasnosel'skij;Sosnovaja poljana;Leninskij prospekt;Solnechnyj gorod
Петербургская недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/284963726/;Sankt-Peterburg;sale;flat;2;4;1;24.61;182852;4500000;2023;18.0;-1;+79052169201;Krasnosel'skij;Ivana Kulikova;Leninskij prospekt;Solnechnyj gorod. Rezidentsii
Петербургская недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/277498851/;Sankt-Peterburg;sale;flat;11;24;1;26.87;167473;4500000;2023;19.0;-1;+79052169201;Nevskij;Rusanovskaja;Obuhovo;Akvilon SKY
Ольга Данилевская;realtor;https://spb.cian.ru/sale/flat/284848873/;Sankt-Peterburg;sale;flat;3;4;1;24.25;185567;4500000;2023;18.0;-1;+79111712708;Krasnosel'skij;Uritsk;Leninskij prospekt;Solnechnyj gorod. Rezidentsii
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/283983781/;Sankt-Peterburg;sale;flat;4;5;1;24.48;185049;4530000;-1;16.0;3.0;+79052169543;Moskovskij;Pulkovskij meridian;Moskovskaja;Zelenyj kvartal
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/276377486/;Sankt-Peterburg;sale;flat;10;12;1;26.0;173076;4500000;2022;17.0;3.0;+79681875031;Pushkinskij;prospekt Starorusskij;Kupchino;Alekseevskij kvartal
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/279269129/;Sankt-Peterburg;sale;flat;2;5;1;25.2;178571;4500000;2023;10.0;10.0;+79052098059;Pushkinskij;Novoselki ter.;Shushary;Ap-kvartal Pushkinskij ZhK
Союз;real_estate_agent;https://spb.cian.ru/sale/flat/278539484/;Sankt-Peterburg;sale;flat;6;9;1;25.0;180000;4500000;2022;18.0;4.0;+79817090636;Krasnosel'skij;Sosnovaja poljana;Prospekt Veteranov;Solnechnyj gorod
Союз;real_estate_agent;https://spb.cian.ru/sale/flat/276131666/;Sankt-Peterburg;sale;flat;4;5;1;24.62;182778;4500000;2022;18.0;-1;+79681923604;Moskovskij;Pulkovskij meridian;Zvezdnaja;Zelenyj kvartal
Союз;real_estate_agent;https://spb.cian.ru/sale/flat/281742398/;Sankt-Peterburg;sale;flat;2;5;1;24.5;183673;4500000;2022;18.0;4.0;+79817090636;Moskovskij;Pulkovskij meridian;Zvezdnaja;Zelenyj kvartal
Союз;real_estate_agent;https://spb.cian.ru/sale/flat/275837614/;Sankt-Peterburg;sale;flat;14;14;1;17.0;264705;4500000;2022;12.0;-1;+79817090636;Primorskij;Kolomjagi;;
Ю Питер;real_estate_agent;https://spb.cian.ru/sale/flat/282342561/;Sankt-Peterburg;sale;flat;10;23;1;21.4;210280;4500000;2023;-1;2.0;+79052051217;Krasnogvardejskij;Poljustrovo;Devjatkino;Tsvetnoj Gorod ZhK
Реал Лидер;real_estate_agent;https://spb.cian.ru/sale/flat/282909989/;Sankt-Peterburg;sale;flat;25;25;1;22.8;197368;4500000;2020;14.0;-1;+79681930749;Krasnogvardejskij;Charushinskaja;Grazhdanskij prospekt;Tsvetnoj Gorod
Реал Лидер;real_estate_agent;https://spb.cian.ru/sale/flat/282909991/;Sankt-Peterburg;sale;flat;25;25;1;22.6;199115;4500000;2020;14.0;-1;+79681930749;Krasnogvardejskij;Charushinskaja;Grazhdanskij prospekt;Tsvetnoj Gorod
ID 60436298;unknown;https://spb.cian.ru/sale/flat/285520750/;Sankt-Peterburg;sale;flat;2;12;1;23.5;191489;4500000;2017;18.0;5.0;+79692008867;Krasnosel'skij;Sosnovaja poljana;;Solnechnyj gorod
ДомИн;real_estate_agent;https://spb.cian.ru/sale/flat/285363625/;Sankt-Peterburg;sale;flat;9;14;1;24.37;186704;4550000;2022;16.0;3.0;+79819966821;Primorskij;Kolomjagi;Begovaja;Chistoe nebo
BR Group;real_estate_agent;https://spb.cian.ru/sale/flat/280842901/;Sankt-Peterburg;sale;flat;8;13;1;22.0;206818;4550000;2021;14.0;3.0;+79119679978;Primorskij;Planernaja;Staraja Derevnja;New Time
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/283749551/;Sankt-Peterburg;sale;flat;15;25;1;20.3;226551;4599000;2022;12.0;3.0;+79681881845;Vyborgskij;Parnas;Parnas;Severnaja dolina
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/285100032/;Sankt-Peterburg;sale;flat;12;25;1;24.91;184263;4590000;2023;18.0;1.0;+79818113930;Primorskij;Kolomjagi;Komendantskij prospekt;Chistoe nebo
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/283096072/;Sankt-Peterburg;sale;flat;1;5;1;25.9;175677;4550060;2022;19.0;-1;+78124580966;Moskovskij;Pulkovskij meridian;Zvezdnaja;Zelenyj kvartal
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/285577419/;Sankt-Peterburg;sale;flat;4;8;1;24.53;185495;4550204;2023;-1;-1;+78124580971;Krasnosel'skij;Sosnovaja poljana;Prospekt Veteranov;Solnechnyj gorod
Петербургская недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/283227503/;Sankt-Peterburg;sale;flat;3;8;1;27.66;164497;4550000;2022;19.0;-1;+79052169201;Krasnosel'skij;Sosnovaja poljana;Avtovo;Solnechnyj gorod
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/283841385/;Sankt-Peterburg;sale;flat;10;13;1;23.3;195278;4550000;2021;14.0;4.0;+79111706674;Primorskij;Planernaja;Komendantskij prospekt;New Time
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/279412457/;Sankt-Peterburg;sale;flat;2;6;1;20.0;229500;4590000;1897;13.0;2.0;+79681904882;Admiraltejskij;Semenovskij;Frunzenskaja;
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/277237080/;Sankt-Peterburg;sale;flat;3;23;1;25.8;176356;4550000;2018;17.0;3.0;+79675383448;Pushkinskij;prospekt Novgorodskij;Kupchino;Shushary
Полис;developer;https://spb.cian.ru/sale/flat/273816150/;Sankt-Peterburg;sale;flat;4;13;1;22.35;205369;4590000;2023;15.0;-1;+78122134001;Primorskij;Juntolovo;Komendantskij prospekt;Polis Primorskij
Владис Северо-Запад;real_estate_agent;https://spb.cian.ru/sale/flat/284406838/;Sankt-Peterburg;sale;flat;13;25;1;29.0;158620;4600000;2020;18.0;3.0;+79117911458;Krasnogvardejskij;Poljustrovo;Devjatkino;Tsvetnoj Gorod
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/284496619/;Sankt-Peterburg;sale;flat;21;25;1;20.6;223300;4600000;2022;9.0;5.0;+79675376411;Vyborgskij;Shishkina;Parnas;Severnaja dolina
Время Инвест;real_estate_agent;https://spb.cian.ru/sale/flat/285749241/;Sankt-Peterburg;sale;flat;2;7;1;26.0;176923;4600000;1836;-1;-1;+79119917810;Tsentral'nyj;Vladimirskij;Vladimirskaja;
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/285693761/;Sankt-Peterburg;sale;flat;9;12;1;24.0;191666;4600000;2018;16.0;3.0;+79062418157;Krasnosel'skij;Sosnovaja poljana;Prospekt Veteranov;Solnechnyj gorod
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/283211436/;Sankt-Peterburg;sale;flat;6;24;1;27.0;170370;4600000;2020;19.0;3.0;+79062418157;Primorskij;Kolomjagi;Komendantskij prospekt;Chistoe nebo
Владис Аврора;real_estate_agent;https://spb.cian.ru/sale/flat/281157676/;Sankt-Peterburg;sale;flat;3;16;1;25.0;184000;4600000;2020;15.0;3.0;+79692028856;Nevskij;Slavjanskaja;Rybatskoe;
BR Group;real_estate_agent;https://spb.cian.ru/sale/flat/275549829/;Sankt-Peterburg;sale;flat;5;5;1;23.84;192953;4600000;2021;11.0;4.0;+79818184594;Moskovskij;Pulkovskij meridian;Moskovskaja;Zelenyj kvartal
Петербургская недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/277498810/;Sankt-Peterburg;sale;flat;8;13;1;24.14;190555;4600000;2023;15.0;-1;+79052169201;Primorskij;Planernaja;Staraja Derevnja;FoRest Akvilon
Петербургская недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/277498814/;Sankt-Peterburg;sale;flat;3;13;1;25.54;180109;4600000;2023;18.0;-1;+79052169201;Primorskij;Planernaja;Staraja Derevnja;FoRest Akvilon
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/285625443/;Sankt-Peterburg;sale;flat;17;25;1;28.7;160278;4600000;2015;15.0;3.0;+79111719688;Pushkinskij;pereulok Vilerovskij;Kupchino;Junion
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/285082168/;Sankt-Peterburg;sale;flat;18;19;1;25.8;179457;4630000;2011;15.0;5.0;+79117983879;Pushkinskij;Pervomajskaja;Kupchino;
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/278637285/;Sankt-Peterburg;sale;flat;16;24;1;22.0;209090;4600000;2021;14.0;3.0;+79117909906;Primorskij;Plesetskaja;Komendantskij prospekt;Polis na Komendantskom
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/283555695/;Sankt-Peterburg;sale;flat;9;14;1;25.4;182480;4635000;2022;18.0;1.0;+79819322099;Primorskij;Kolomjagi;Komendantskij prospekt;Chistoe nebo
FAMILY ESTATE;real_estate_agent;https://spb.cian.ru/sale/flat/283445831/;Sankt-Peterburg;sale;flat;21;24;1;20.9;220095;4600000;2020;14.0;3.0;+79817709626;Primorskij;Plesetskaja;Komendantskij prospekt;Polis na Komendantskom
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/284432487/;Sankt-Peterburg;sale;flat;13;20;1;26.2;177480;4650000;2018;18.0;1.0;+79117391052;Pushkinskij;Shkol'naja;Kupchino;Bosfor
Владис Северо-Запад;real_estate_agent;https://spb.cian.ru/sale/flat/285555859/;Sankt-Peterburg;sale;flat;18;19;1;26.0;178846;4650000;1999;18.0;3.0;+79117911458;Pushkinskij;Pervomajskaja;;
ДомИн;real_estate_agent;https://spb.cian.ru/sale/flat/285245211/;Sankt-Peterburg;sale;flat;12;19;1;25.3;183794;4650000;2018;-1;3.0;+79817726092;Primorskij;Kolomjagi;Komendantskij prospekt;Chistoe nebo
АЛЕКСАНДР-НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/284145905/;Sankt-Peterburg;sale;flat;6;8;1;24.48;189950;4650000;2022;16.0;2.0;+79110017931;Krasnosel'skij;Sosnovaja poljana;Prospekt Veteranov;Solnechnyj gorod
АЛЕКСАНДР-НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/285288417/;Sankt-Peterburg;sale;flat;22;23;1;23.9;195815;4680000;2018;15.0;-1;+79110017931;Pushkinskij;Visherskaja;Kupchino;UP-kvartal Moskovskij
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/285482875/;Sankt-Peterburg;sale;flat;1;4;1;24.54;189490;4650096;2023;18.0;-1;+78124583542;Krasnosel'skij;Vladimira Pchelintseva;Prospekt Veteranov;Solnechnyj gorod. Rezidentsii
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/283096082/;Sankt-Peterburg;sale;flat;1;5;1;25.0;186005;4650137;2022;18.0;-1;+78124580966;Moskovskij;Pulkovskij meridian;Zvezdnaja;Zelenyj kvartal
Петербургская недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/285574614/;Sankt-Peterburg;sale;flat;3;8;1;24.16;192466;4650000;2023;18.0;-1;+79052169201;Krasnosel'skij;Sosnovaja poljana;Prospekt Veteranov;Solnechnyj gorod
Петербургская недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/283269571/;Sankt-Peterburg;sale;flat;17;25;1;24.84;187198;4650000;2023;18.0;-1;+79052169201;Primorskij;Kolomjagi;Begovaja;Chistoe Nebo ZhK
Петербургская недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/285205505/;Sankt-Peterburg;sale;flat;3;4;1;24.17;192387;4650000;2023;18.0;-1;+79052169201;Krasnosel'skij;Ivana Kulikova;Leninskij prospekt;Solnechnyj gorod. Rezidentsii
Петербургская недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/277498318/;Sankt-Peterburg;sale;flat;19;25;1;24.94;188051;4690000;2023;18.0;-1;+79052169201;Primorskij;Verhne-Kamenskaja;Begovaja;Chistoe nebo
Петербургская недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/283787814/;Sankt-Peterburg;sale;flat;14;25;1;24.49;189873;4650000;2023;18.0;-1;+79052169201;Primorskij;Verhne-Kamenskaja;Begovaja;Chistoe nebo
Реал Лидер;real_estate_agent;https://spb.cian.ru/sale/flat/285487810/;Sankt-Peterburg;sale;flat;4;23;1;25.0;187200;4680000;2021;18.0;-1;+79817123293;Primorskij;Kolomjagi;Komendantskij prospekt;Chistoe nebo
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/283969600/;Sankt-Peterburg;sale;flat;13;29;-1;27.91;168040;4690000;2022;18.0;4.0;+79812582322;Moskovskij;Gagarinskoe;Kupchino;Invest-otel' IN2IT
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/278191095/;Sankt-Peterburg;sale;flat;11;16;1;20.9;222488;4650000;2018;5.0;10.0;+79675385873;Nevskij;Krylenko;Lomonosovskaja;O Junost'
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/284744065/;Sankt-Peterburg;sale;flat;9;14;1;25.4;185000;4699000;2022;18.0;1.0;+79819322099;Primorskij;Kolomjagi;Komendantskij prospekt;Chistoe nebo
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/273494386/;Sankt-Peterburg;sale;flat;10;27;1;25.5;184274;4699000;2015;16.0;1.0;+79681875699;Vyborgskij;Fedora Abramova;Parnas;Severnaja dolina
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/283250002/;Sankt-Peterburg;sale;flat;13;18;1;26.2;177480;4650000;2018;14.0;7.0;+79675375848;Pushkinskij;Shkol'naja;Kupchino;Bosfor
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/285762983/;Sankt-Peterburg;sale;flat;7;8;1;24.2;194214;4700000;2021;15.0;4.0;+79110341890;Krasnosel'skij;Sosnovaja poljana;Prospekt Veteranov;Solnechnyj gorod
Владис Северо-Запад;real_estate_agent;https://spb.cian.ru/sale/flat/285033065/;Sankt-Peterburg;sale;flat;2;4;1;25.0;188000;4700000;2020;15.0;3.0;+79117911458;Krasnosel'skij;Sosnovaja poljana;Prospekt Veteranov;Solnechnyj gorod. Rezidentsii
Владис Аврора;real_estate_agent;https://spb.cian.ru/sale/flat/276327239/;Sankt-Peterburg;sale;flat;11;22;-1;23.0;204347;4700000;2020;15.0;3.0;+79692028856;Moskovskij;Zvezdnoe;Zvezdnaja;Invest-otel' Salut!
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/283646724/;Sankt-Peterburg;sale;flat;2;23;1;28.3;166077;4700000;2015;20.0;3.0;+79111505021;Nevskij;Rusanovskaja;Lomonosovskaja;Lastochkino gnezdo
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/283333354/;Sankt-Peterburg;sale;flat;12;14;1;24.95;188376;4700000;2022;18.0;2.0;+79675375848;Primorskij;Verhne-Kamenskaja;Komendantskij prospekt;Chistoe nebo
